problemIndex,crossoverProbability_1,mutationProbability_1,crossoverProbability_2,mutationProbability_2,pvalue
2,0.3,0.5,1.0,0.01,1.8437256539842998e-05
2,0.3,0.5,1.0,0.05,0.22907701802010594
2,0.3,0.5,1.0,0.1,0.0002511715320305687
2,0.3,0.5,1.0,0.2,0.0002511715320305687
2,0.3,0.5,1.0,0.3,0.0002511715320305687
2,0.3,0.5,1.0,0.5,0.039612163596577876
2,0.5,0.01,0.5,0.05,8.020118765913609e-06
2,0.5,0.01,0.5,0.1,5.567024236927999e-06
2,0.5,0.01,0.5,0.2,3.740603335666429e-06
2,0.5,0.01,0.5,0.3,3.740603335666429e-06
2,0.5,0.01,0.5,0.5,1.9985491978994876e-05
2,0.5,0.01,0.7,0.01,0.5420938304165988
2,0.5,0.01,0.7,0.05,8.765213011136543e-06
2,0.5,0.01,0.7,0.1,3.7487362001555324e-06
2,0.5,0.01,0.7,0.2,3.740603335666429e-06
2,0.5,0.01,0.7,0.3,3.740603335666429e-06
2,0.5,0.01,0.7,0.5,4.0448366770884954e-05
2,0.5,0.01,0.9,0.01,0.6222817365440105
2,0.5,0.01,0.9,0.05,2.9282167061340454e-05
2,0.5,0.01,0.9,0.1,3.740603335666429e-06
2,0.5,0.01,0.9,0.2,3.740603335666429e-06
2,0.5,0.01,0.9,0.3,3.740603335666429e-06
2,0.5,0.01,0.9,0.5,1.936575553799098e-05
2,0.5,0.01,1.0,0.01,0.8109619557275741
2,0.5,0.01,1.0,0.05,6.990683646628525e-06
2,0.5,0.01,1.0,0.1,3.740603335666429e-06
2,0.5,0.01,1.0,0.2,3.740603335666429e-06
2,0.5,0.01,1.0,0.3,3.740603335666429e-06
2,0.5,0.01,1.0,0.5,3.109887571141493e-05
2,0.5,0.05,0.5,0.1,0.0215078998954092
2,0.5,0.05,0.5,0.2,0.004402367998717295
2,0.5,0.05,0.5,0.3,0.004402367998717295
2,0.5,0.05,0.5,0.5,0.024858809774721706
2,0.5,0.05,0.7,0.01,2.9217122508740564e-05
2,0.5,0.05,0.7,0.05,1.0
2,0.5,0.05,0.7,0.1,0.007474737075047495
2,0.5,0.05,0.7,0.2,0.004402367998717295
2,0.5,0.05,0.7,0.3,0.007474737075047495
2,0.5,0.05,0.7,0.5,0.030987436447661908
2,0.5,0.05,0.9,0.01,8.834867989408276e-06
2,0.5,0.05,0.9,0.05,0.36101601236745295
2,0.5,0.05,0.9,0.1,0.007474737075047495
2,0.5,0.05,0.9,0.2,0.004402367998717295
2,0.5,0.05,0.9,0.3,0.007474737075047495
2,0.5,0.05,0.9,0.5,0.11023401282224833
2,0.5,0.05,1.0,0.01,7.430059908726348e-06
2,0.5,0.05,1.0,0.05,0.9615653986374173
2,0.5,0.05,1.0,0.1,0.004402367998717295
2,0.5,0.05,1.0,0.2,0.004402367998717295
2,0.5,0.05,1.0,0.3,0.004402367998717295
2,0.5,0.05,1.0,0.5,0.04192257428329636
2,0.5,0.1,0.5,0.2,0.04550026389635839
2,0.5,0.1,0.5,0.3,0.04550026389635839
2,0.5,0.1,0.5,0.5,9.26891336098194e-05
2,0.5,0.1,0.7,0.01,5.472403378584813e-06
2,0.5,0.1,0.7,0.05,0.005897616750204253
2,0.5,0.1,0.7,0.1,0.0832645166635504
2,0.5,0.1,0.7,0.2,0.04550026389635839
2,0.5,0.1,0.7,0.3,0.17971249487899976
2,0.5,0.1,0.7,0.5,4.246038881741925e-05
2,0.5,0.1,0.9,0.01,5.528155236855418e-06
2,0.5,0.1,0.9,0.05,0.16551785869747015
2,0.5,0.1,0.9,0.1,0.17971249487899976
2,0.5,0.1,0.9,0.2,0.04550026389635839
2,0.5,0.1,0.9,0.3,0.15729920705028502
2,0.5,0.1,0.9,0.5,4.813742008248608e-05
2,0.5,0.1,1.0,0.01,5.523850200580713e-06
2,0.5,0.1,1.0,0.05,0.03887138185480146
2,0.5,0.1,1.0,0.1,0.04550026389635839
2,0.5,0.1,1.0,0.2,0.04550026389635839
2,0.5,0.1,1.0,0.3,0.04550026389635839
2,0.5,0.1,1.0,0.5,1.9613213333580402e-05
2,0.5,0.2,0.5,0.3,1.0
2,0.5,0.2,0.5,0.5,3.472488440292737e-05
2,0.5,0.2,0.7,0.01,3.6627327180761355e-06
2,0.5,0.2,0.7,0.05,0.0010560152260071867
2,0.5,0.2,0.7,0.1,0.31731050786291415
2,0.5,0.2,0.7,0.2,1.0
2,0.5,0.2,0.7,0.3,0.31731050786291415
2,0.5,0.2,0.7,0.5,1.549142234871223e-05
2,0.5,0.2,0.9,0.01,3.7055287782285167e-06
2,0.5,0.2,0.9,0.05,0.006655605482949377
2,0.5,0.2,0.9,0.1,0.31731050786291415
2,0.5,0.2,0.9,0.2,1.0
2,0.5,0.2,0.9,0.3,0.15729920705028502
2,0.5,0.2,0.9,0.5,1.3507833676560606e-05
2,0.5,0.2,1.0,0.01,2.4914373012424417e-06
2,0.5,0.2,1.0,0.05,0.003580327522366853
2,0.5,0.2,1.0,0.1,1.0
2,0.5,0.2,1.0,0.2,1.0
2,0.5,0.2,1.0,0.3,1.0
2,0.5,0.2,1.0,0.5,1.07381345524008e-05
2,0.5,0.3,0.5,0.5,3.472488440292737e-05
2,0.5,0.3,0.7,0.01,3.6627327180761355e-06
2,0.5,0.3,0.7,0.05,0.0010560152260071867
2,0.5,0.3,0.7,0.1,0.31731050786291415
2,0.5,0.3,0.7,0.2,1.0
2,0.5,0.3,0.7,0.3,0.31731050786291415
2,0.5,0.3,0.7,0.5,1.549142234871223e-05
2,0.5,0.3,0.9,0.01,3.7055287782285167e-06
2,0.5,0.3,0.9,0.05,0.006655605482949377
2,0.5,0.3,0.9,0.1,0.31731050786291415
2,0.5,0.3,0.9,0.2,1.0
2,0.5,0.3,0.9,0.3,0.15729920705028502
2,0.5,0.3,0.9,0.5,1.3507833676560606e-05
2,0.5,0.3,1.0,0.01,2.4914373012424417e-06
2,0.5,0.3,1.0,0.05,0.003580327522366853
2,0.5,0.3,1.0,0.1,1.0
2,0.5,0.3,1.0,0.2,1.0
2,0.5,0.3,1.0,0.3,1.0
2,0.5,0.3,1.0,0.5,1.07381345524008e-05
2,0.5,0.5,0.7,0.01,2.3453414946456143e-05
2,0.5,0.5,0.7,0.05,0.05959955546219652
2,0.5,0.5,0.7,0.1,5.277182588065552e-05
2,0.5,0.5,0.7,0.2,3.472488440292737e-05
2,0.5,0.5,0.7,0.3,4.457000208928397e-05
2,0.5,0.5,0.7,0.5,0.7015476808517709
2,0.5,0.5,0.9,0.01,2.1045580775523867e-05
2,0.5,0.5,0.9,0.05,0.002425193908273756
2,0.5,0.5,0.9,0.1,3.472488440292737e-05
2,0.5,0.5,0.9,0.2,3.472488440292737e-05
2,0.5,0.5,0.9,0.3,4.3655044929534405e-05
2,0.5,0.5,0.9,0.5,0.7091398701708966
2,0.5,0.5,1.0,0.01,3.462399202849371e-05
2,0.5,0.5,1.0,0.05,0.06948901328550894
2,0.5,0.5,1.0,0.1,3.472488440292737e-05
2,0.5,0.5,1.0,0.2,3.472488440292737e-05
2,0.5,0.5,1.0,0.3,3.472488440292737e-05
2,0.5,0.5,1.0,0.5,0.5773368005125096
2,0.7,0.01,0.7,0.05,3.6760624793885296e-06
2,0.7,0.01,0.7,0.1,3.6627327180761355e-06
2,0.7,0.01,0.7,0.2,3.6627327180761355e-06
2,0.7,0.01,0.7,0.3,3.556081265468102e-06
2,0.7,0.01,0.7,0.5,4.551739405064941e-05
2,0.7,0.01,0.9,0.01,0.08983151130610391
2,0.7,0.01,0.9,0.05,3.6494428353930324e-06
2,0.7,0.01,0.9,0.1,3.67072578357419e-06
2,0.7,0.01,0.9,0.2,3.6627327180761355e-06
2,0.7,0.01,0.9,0.3,3.67873322513737e-06
2,0.7,0.01,0.9,0.5,4.393958135952828e-05
2,0.7,0.01,1.0,0.01,0.8450035239813115
2,0.7,0.01,1.0,0.05,7.671912463895903e-06
2,0.7,0.01,1.0,0.1,3.6627327180761355e-06
2,0.7,0.01,1.0,0.2,3.6627327180761355e-06
2,0.7,0.01,1.0,0.3,3.6627327180761355e-06
2,0.7,0.01,1.0,0.5,3.746289160049836e-05
2,0.7,0.05,0.7,0.1,0.001079983179644933
2,0.7,0.05,0.7,0.2,0.0010560152260071867
2,0.7,0.05,0.7,0.3,0.0020547189761318087
2,0.7,0.05,0.7,0.5,0.038766970139040166
2,0.7,0.05,0.9,0.01,1.4757523290719451e-05
2,0.7,0.05,0.9,0.05,0.11115881680785697
2,0.7,0.05,0.9,0.1,0.001079983179644933
2,0.7,0.05,0.9,0.2,0.0010560152260071867
2,0.7,0.05,0.9,0.3,0.003164961932235862
2,0.7,0.05,0.9,0.5,0.07715226801027575
2,0.7,0.05,1.0,0.01,2.339131950793551e-05
2,0.7,0.05,1.0,0.05,0.6822236922060787
2,0.7,0.05,1.0,0.1,0.0010560152260071867
2,0.7,0.05,1.0,0.2,0.0010560152260071867
2,0.7,0.05,1.0,0.3,0.0010560152260071867
2,0.7,0.05,1.0,0.5,0.010661940205852954
2,0.7,0.1,0.7,0.2,0.31731050786291415
2,0.7,0.1,0.7,0.3,1.0
2,0.7,0.1,0.7,0.5,1.5272261246691135e-05
2,0.7,0.1,0.9,0.01,3.713598744849046e-06
2,0.7,0.1,0.9,0.05,0.02092133533779403
2,0.7,0.1,0.9,0.1,1.0
2,0.7,0.1,0.9,0.2,0.31731050786291415
2,0.7,0.1,0.9,0.3,0.5637028616507731
2,0.7,0.1,0.9,0.5,1.353606997533463e-05
2,0.7,0.1,1.0,0.01,3.716291950908611e-06
2,0.7,0.1,1.0,0.05,0.005887981359559556
2,0.7,0.1,1.0,0.1,0.31731050786291415
2,0.7,0.1,1.0,0.2,0.31731050786291415
2,0.7,0.1,1.0,0.3,0.31731050786291415
2,0.7,0.1,1.0,0.5,1.2197703822844483e-05
2,0.7,0.2,0.7,0.3,0.31731050786291415
2,0.7,0.2,0.7,0.5,1.549142234871223e-05
2,0.7,0.2,0.9,0.01,3.7055287782285167e-06
2,0.7,0.2,0.9,0.05,0.006655605482949377
2,0.7,0.2,0.9,0.1,0.31731050786291415
2,0.7,0.2,0.9,0.2,1.0
2,0.7,0.2,0.9,0.3,0.15729920705028502
2,0.7,0.2,0.9,0.5,1.3507833676560606e-05
2,0.7,0.2,1.0,0.01,2.4914373012424417e-06
2,0.7,0.2,1.0,0.05,0.003580327522366853
2,0.7,0.2,1.0,0.1,1.0
2,0.7,0.2,1.0,0.2,1.0
2,0.7,0.2,1.0,0.3,1.0
2,0.7,0.2,1.0,0.5,1.07381345524008e-05
2,0.7,0.3,0.7,0.5,1.5601942671928816e-05
2,0.7,0.3,0.9,0.01,5.515248357102457e-06
2,0.7,0.3,0.9,0.05,0.02092133533779403
2,0.7,0.3,0.9,0.1,1.0
2,0.7,0.3,0.9,0.2,0.31731050786291415
2,0.7,0.3,0.9,0.3,0.5637028616507731
2,0.7,0.3,0.9,0.5,2.0766907223428825e-05
2,0.7,0.3,1.0,0.01,3.716291950908611e-06
2,0.7,0.3,1.0,0.05,0.008106886774657521
2,0.7,0.3,1.0,0.1,0.31731050786291415
2,0.7,0.3,1.0,0.2,0.31731050786291415
2,0.7,0.3,1.0,0.3,0.31731050786291415
2,0.7,0.3,1.0,0.5,1.0748130812486661e-05
2,0.7,0.5,0.9,0.01,3.968384828480037e-05
2,0.7,0.5,0.9,0.05,0.000351592011664949
2,0.7,0.5,0.9,0.1,1.5507172495798477e-05
2,0.7,0.5,0.9,0.2,1.549142234871223e-05
2,0.7,0.5,0.9,0.3,2.94692336319999e-05
2,0.7,0.5,0.9,0.5,0.9675926129210474
2,0.7,0.5,1.0,0.01,0.00013500585666417945
2,0.7,0.5,1.0,0.05,0.027828802594286148
2,0.7,0.5,1.0,0.1,1.549142234871223e-05
2,0.7,0.5,1.0,0.2,1.549142234871223e-05
2,0.7,0.5,1.0,0.3,1.549142234871223e-05
2,0.7,0.5,1.0,0.5,0.6162099624532162
2,0.9,0.01,0.9,0.05,8.20809709421595e-06
2,0.9,0.01,0.9,0.1,3.708217159244436e-06
2,0.9,0.01,0.9,0.2,3.7055287782285167e-06
2,0.9,0.01,0.9,0.3,3.7055287782285167e-06
2,0.9,0.01,0.9,0.5,2.826322102355125e-05
2,0.9,0.01,1.0,0.01,0.08832101255803591
2,0.9,0.01,1.0,0.05,1.2179318639780734e-05
2,0.9,0.01,1.0,0.1,3.7055287782285167e-06
2,0.9,0.01,1.0,0.2,3.7055287782285167e-06
2,0.9,0.01,1.0,0.3,3.7055287782285167e-06
2,0.9,0.01,1.0,0.5,6.825418117741144e-05
2,0.9,0.05,0.9,0.1,0.02092133533779403
2,0.9,0.05,0.9,0.2,0.006655605482949377
2,0.9,0.05,0.9,0.3,0.034808478811867126
2,0.9,0.05,0.9,0.5,0.0014158602988677987
2,0.9,0.05,1.0,0.01,5.5324630179122765e-06
2,0.9,0.05,1.0,0.05,0.2383108995461004
2,0.9,0.05,1.0,0.1,0.006655605482949377
2,0.9,0.05,1.0,0.2,0.006655605482949377
2,0.9,0.05,1.0,0.3,0.006655605482949377
2,0.9,0.05,1.0,0.5,0.0003401301736838175
2,0.9,0.1,0.9,0.2,0.31731050786291415
2,0.9,0.1,0.9,0.3,0.5637028616507731
2,0.9,0.1,0.9,0.5,2.0766907223428825e-05
2,0.9,0.1,1.0,0.01,2.4931236245232762e-06
2,0.9,0.1,1.0,0.05,0.005887981359559556
2,0.9,0.1,1.0,0.1,0.31731050786291415
2,0.9,0.1,1.0,0.2,0.31731050786291415
2,0.9,0.1,1.0,0.3,0.31731050786291415
2,0.9,0.1,1.0,0.5,1.2197703822844483e-05
2,0.9,0.2,0.9,0.3,0.15729920705028502
2,0.9,0.2,0.9,0.5,1.3507833676560606e-05
2,0.9,0.2,1.0,0.01,2.4914373012424417e-06
2,0.9,0.2,1.0,0.05,0.003580327522366853
2,0.9,0.2,1.0,0.1,1.0
2,0.9,0.2,1.0,0.2,1.0
2,0.9,0.2,1.0,0.3,1.0
2,0.9,0.2,1.0,0.5,1.07381345524008e-05
2,0.9,0.3,0.9,0.5,3.139031647700179e-05
2,0.9,0.3,1.0,0.01,2.4880674949283354e-06
2,0.9,0.3,1.0,0.05,0.016901907650198607
2,0.9,0.3,1.0,0.1,0.15729920705028502
2,0.9,0.3,1.0,0.2,0.15729920705028502
2,0.9,0.3,1.0,0.3,0.15729920705028502
2,0.9,0.3,1.0,0.5,1.61803398992456e-05
2,0.9,0.5,1.0,0.01,5.001682013287014e-05
2,0.9,0.5,1.0,0.05,0.03729748547635227
2,0.9,0.5,1.0,0.1,1.3507833676560606e-05
2,0.9,0.5,1.0,0.2,1.3507833676560606e-05
2,0.9,0.5,1.0,0.3,1.3507833676560606e-05
2,0.9,0.5,1.0,0.5,0.5469596779352781
2,1.0,0.01,1.0,0.05,7.36261245002162e-06
2,1.0,0.01,1.0,0.1,2.4914373012424417e-06
2,1.0,0.01,1.0,0.2,2.4914373012424417e-06
2,1.0,0.01,1.0,0.3,2.4914373012424417e-06
2,1.0,0.01,1.0,0.5,6.29155390396982e-05
2,1.0,0.05,1.0,0.1,0.003580327522366853
2,1.0,0.05,1.0,0.2,0.003580327522366853
2,1.0,0.05,1.0,0.3,0.003580327522366853
2,1.0,0.05,1.0,0.5,0.023253050913972822
2,1.0,0.1,1.0,0.2,1.0
2,1.0,0.1,1.0,0.3,1.0
2,1.0,0.1,1.0,0.5,1.07381345524008e-05
2,1.0,0.2,1.0,0.3,1.0
2,1.0,0.2,1.0,0.5,1.07381345524008e-05
2,1.0,0.3,1.0,0.5,1.07381345524008e-05
3,0.1,0.01,0.1,0.05,2.554465375675972e-06
3,0.1,0.01,0.1,0.1,9.313225746154785e-10
3,0.1,0.01,0.1,0.2,9.313225746154785e-10
3,0.1,0.01,0.1,0.3,9.313225746154785e-10
3,0.1,0.01,0.1,0.5,3.1759728478379807e-06
3,0.1,0.01,0.3,0.01,0.2878185902998327
3,0.1,0.01,0.3,0.05,5.960464477539062e-07
3,0.1,0.01,0.3,0.1,9.313225746154785e-10
3,0.1,0.01,0.3,0.2,9.313225746154785e-10
3,0.1,0.01,0.3,0.3,1.862645149230957e-09
3,0.1,0.01,0.3,0.5,1.30385160446167e-08
3,0.1,0.01,0.5,0.01,0.18653010643692436
3,0.1,0.01,0.5,0.05,7.006339728832245e-06
3,0.1,0.01,0.5,0.1,9.313225746154785e-10
3,0.1,0.01,0.5,0.2,9.313225746154785e-10
3,0.1,0.01,0.5,0.3,9.313225746154785e-10
3,0.1,0.01,0.5,0.5,3.073364496231079e-08
3,0.1,0.01,0.7,0.01,0.09801342975390988
3,0.1,0.01,0.7,0.05,7.665354230596538e-06
3,0.1,0.01,0.7,0.1,9.313225746154785e-10
3,0.1,0.01,0.7,0.2,9.313225746154785e-10
3,0.1,0.01,0.7,0.3,1.7311263949197288e-06
3,0.1,0.01,0.7,0.5,3.073364496231079e-08
3,0.1,0.01,0.9,0.01,0.057032172993626
3,0.1,0.01,0.9,0.05,8.419156074523926e-07
3,0.1,0.01,0.9,0.1,9.313225746154785e-10
3,0.1,0.01,0.9,0.2,1.862645149230957e-09
3,0.1,0.01,0.9,0.3,1.862645149230957e-09
3,0.1,0.01,0.9,0.5,3.073364496231079e-08
3,0.1,0.01,1.0,0.01,0.2747473558323916
3,0.1,0.01,1.0,0.05,1.0244548320770264e-07
3,0.1,0.01,1.0,0.1,9.313225746154785e-10
3,0.1,0.01,1.0,0.2,9.313225746154785e-10
3,0.1,0.01,1.0,0.3,1.732216233144114e-06
3,0.1,0.01,1.0,0.5,3.882182386060857e-06
3,0.1,0.05,0.1,0.1,3.472612623624215e-06
3,0.1,0.05,0.1,0.2,2.3838385855534454e-06
3,0.1,0.05,0.1,0.3,0.0007779137454696138
3,0.1,0.05,0.1,0.5,0.6219436237588525
3,0.1,0.05,0.3,0.01,2.1187523433896525e-06
3,0.1,0.05,0.3,0.05,0.7546307136246221
3,0.1,0.05,0.3,0.1,3.3843913947795745e-06
3,0.1,0.05,0.3,0.2,2.348306907228341e-06
3,0.1,0.05,0.3,0.3,0.0005699470093875051
3,0.1,0.05,0.3,0.5,0.5854536237534275
3,0.1,0.05,0.5,0.01,1.7311263949197288e-06
3,0.1,0.05,0.5,0.05,0.7153106783111476
3,0.1,0.05,0.5,0.1,0.0004921835834711731
3,0.1,0.05,0.5,0.2,1.2410977095505112e-05
3,0.1,0.05,0.5,0.3,0.002948086557844328
3,0.1,0.05,0.5,0.5,0.9307350646704435
3,0.1,0.05,0.7,0.01,1.862645149230957e-09
3,0.1,0.05,0.7,0.05,0.3327124107582685
3,0.1,0.05,0.7,0.1,1.0522350671568953e-05
3,0.1,0.05,0.7,0.2,4.039451609186713e-06
3,0.1,0.05,0.7,0.3,0.007817480007758856
3,0.1,0.05,0.7,0.5,0.5102726448167211
3,0.1,0.05,0.9,0.01,4.952848370591169e-06
3,0.1,0.05,0.9,0.05,0.13523920138526915
3,0.1,0.05,0.9,0.1,1.4150645217367053e-05
3,0.1,0.05,0.9,0.2,8.891682155452702e-05
3,0.1,0.05,0.9,0.3,0.0026710054801976383
3,0.1,0.05,0.9,0.5,0.5785983297259826
3,0.1,0.05,1.0,0.01,6.51925802230835e-09
3,0.1,0.05,1.0,0.05,0.7616804566260851
3,0.1,0.05,1.0,0.1,9.102141189270706e-06
3,0.1,0.05,1.0,0.2,0.00020249394046875158
3,0.1,0.05,1.0,0.3,0.0006273086985498294
3,0.1,0.05,1.0,0.5,0.66573874752764
3,0.1,0.1,0.1,0.2,0.7962534147376392
3,0.1,0.1,0.1,0.3,3.791217920590155e-05
3,0.1,0.1,0.1,0.5,9.313225746154785e-10
3,0.1,0.1,0.3,0.01,9.313225746154785e-10
3,0.1,0.1,0.3,0.05,8.195638656616211e-08
3,0.1,0.1,0.3,0.1,0.6722379739012292
3,0.1,0.1,0.3,0.2,0.40538055645894233
3,0.1,0.1,0.3,0.3,0.00011581537940552572
3,0.1,0.1,0.3,0.5,9.313225746154785e-10
3,0.1,0.1,0.5,0.01,9.313225746154785e-10
3,0.1,0.1,0.5,0.05,4.6837067136194626e-05
3,0.1,0.1,0.5,0.1,0.04776643700794622
3,0.1,0.1,0.5,0.2,0.3464057576922376
3,0.1,0.1,0.5,0.3,0.0018311142722518643
3,0.1,0.1,0.5,0.5,9.313225746154785e-10
3,0.1,0.1,0.7,0.01,1.7300371292901245e-06
3,0.1,0.1,0.7,0.05,5.404418222146202e-06
3,0.1,0.1,0.7,0.1,0.329711347990541
3,0.1,0.1,0.7,0.2,0.9119482444395097
3,0.1,0.1,0.7,0.3,8.815947954179251e-05
3,0.1,0.1,0.7,0.5,9.313225746154785e-10
3,0.1,0.1,0.9,0.01,9.313225746154785e-10
3,0.1,0.1,0.9,0.05,2.7931972271934435e-05
3,0.1,0.1,0.9,0.1,0.01816555569419093
3,0.1,0.1,0.9,0.2,0.07503926123477463
3,0.1,0.1,0.9,0.3,7.313158922090747e-06
3,0.1,0.1,0.9,0.5,1.7202594665136766e-06
3,0.1,0.1,1.0,0.01,9.313225746154785e-10
3,0.1,0.1,1.0,0.05,6.602161448277555e-06
3,0.1,0.1,1.0,0.1,0.16186798517696077
3,0.1,0.1,1.0,0.2,0.28409190908062254
3,0.1,0.1,1.0,0.3,0.00022690647612943647
3,0.1,0.1,1.0,0.5,9.313225746154785e-10
3,0.1,0.2,0.1,0.3,3.118003765618152e-05
3,0.1,0.2,0.1,0.5,9.313225746154785e-10
3,0.1,0.2,0.3,0.01,9.313225746154785e-10
3,0.1,0.2,0.3,0.05,3.9170310593873135e-06
3,0.1,0.2,0.3,0.1,0.8292484591829462
3,0.1,0.2,0.3,0.2,0.3960724645385655
3,0.1,0.2,0.3,0.3,0.000893343840003592
3,0.1,0.2,0.3,0.5,9.313225746154785e-10
3,0.1,0.2,0.5,0.01,9.313225746154785e-10
3,0.1,0.2,0.5,0.05,3.0514986225082617e-05
3,0.1,0.2,0.5,0.1,0.10545943379427114
3,0.1,0.2,0.5,0.2,0.377482792120745
3,0.1,0.2,0.5,0.3,0.0011013529096898088
3,0.1,0.2,0.5,0.5,9.313225746154785e-10
3,0.1,0.2,0.7,0.01,1.726772765612998e-06
3,0.1,0.2,0.7,0.05,3.551408473908085e-06
3,0.1,0.2,0.7,0.1,0.349515975067786
3,0.1,0.2,0.7,0.2,0.8093930771826063
3,0.1,0.2,0.7,0.3,6.371692588866246e-05
3,0.1,0.2,0.7,0.5,9.313225746154785e-10
3,0.1,0.2,0.9,0.01,9.313225746154785e-10
3,0.1,0.2,0.9,0.05,1.906322942778257e-05
3,0.1,0.2,0.9,0.1,0.018679546957997346
3,0.1,0.2,0.9,0.2,0.22504820991709995
3,0.1,0.2,0.9,0.3,1.0919219349622242e-05
3,0.1,0.2,0.9,0.5,1.714847401033251e-06
3,0.1,0.2,1.0,0.01,9.313225746154785e-10
3,0.1,0.2,1.0,0.05,4.684363327615014e-06
3,0.1,0.2,1.0,0.1,0.18630085806163843
3,0.1,0.2,1.0,0.2,0.4516634713065184
3,0.1,0.2,1.0,0.3,0.0004401109899104787
3,0.1,0.2,1.0,0.5,9.313225746154785e-10
3,0.1,0.3,0.1,0.5,9.313225746154785e-10
3,0.1,0.3,0.3,0.01,9.313225746154785e-10
3,0.1,0.3,0.3,0.05,0.0012574277635179448
3,0.1,0.3,0.3,0.1,0.00038548924757139305
3,0.1,0.3,0.3,0.2,3.459920272945285e-05
3,0.1,0.3,0.3,0.3,0.7612636496364197
3,0.1,0.3,0.3,0.5,9.313225746154785e-10
3,0.1,0.3,0.5,0.01,9.313225746154785e-10
3,0.1,0.3,0.5,0.05,0.0145222543780494
3,0.1,0.3,0.5,0.1,0.03395988419343256
3,0.1,0.3,0.5,0.2,0.003027459304780892
3,0.1,0.3,0.5,0.3,0.44051288674264144
3,0.1,0.3,0.5,0.5,9.313225746154785e-10
3,0.1,0.3,0.7,0.01,1.862645149230957e-09
3,0.1,0.3,0.7,0.05,0.0005068006649737211
3,0.1,0.3,0.7,0.1,0.00028332442457101436
3,0.1,0.3,0.7,0.2,0.00024703780644378276
3,0.1,0.3,0.7,0.3,0.3585234845869235
3,0.1,0.3,0.7,0.5,1.6986964471794946e-06
3,0.1,0.3,0.9,0.01,1.7333066441991056e-06
3,0.1,0.3,0.9,0.05,0.08241688818872839
3,0.1,0.3,0.9,0.1,0.12091378115775767
3,0.1,0.3,0.9,0.2,0.0044717558109036186
3,0.1,0.3,0.9,0.3,0.2507261002587612
3,0.1,0.3,0.9,0.5,1.30385160446167e-08
3,0.1,0.3,1.0,0.01,9.313225746154785e-10
3,0.1,0.3,1.0,0.05,0.0005810821111238967
3,0.1,0.3,1.0,0.1,0.005766918410588932
3,0.1,0.3,1.0,0.2,0.012059579721869117
3,0.1,0.3,1.0,0.3,0.30591211516154804
3,0.1,0.3,1.0,0.5,2.2221481390573248e-06
3,0.1,0.5,0.3,0.01,4.6566128730773926e-09
3,0.1,0.5,0.3,0.05,0.7206862810999155
3,0.1,0.5,0.3,0.1,9.313225746154785e-10
3,0.1,0.5,0.3,0.2,9.313225746154785e-10
3,0.1,0.5,0.3,0.3,9.313225746154785e-10
3,0.1,0.5,0.3,0.5,0.8695757398381829
3,0.1,0.5,0.5,0.01,4.6566128730773926e-09
3,0.1,0.5,0.5,0.05,0.635700810700655
3,0.1,0.5,0.5,0.1,9.313225746154785e-10
3,0.1,0.5,0.5,0.2,1.7083716990437344e-06
3,0.1,0.5,0.5,0.3,9.313225746154785e-10
3,0.1,0.5,0.5,0.5,0.1953968871384859
3,0.1,0.5,0.7,0.01,4.0046870708465576e-08
3,0.1,0.5,0.7,0.05,0.444234280847013
3,0.1,0.5,0.7,0.1,9.313225746154785e-10
3,0.1,0.5,0.7,0.2,9.313225746154785e-10
3,0.1,0.5,0.7,0.3,1.7040659206732472e-06
3,0.1,0.5,0.7,0.5,0.8450116241299549
3,0.1,0.5,0.9,0.01,6.51925802230835e-09
3,0.1,0.5,0.9,0.05,0.06346937920898199
3,0.1,0.5,0.9,0.1,9.313225746154785e-10
3,0.1,0.5,0.9,0.2,9.313225746154785e-10
3,0.1,0.5,0.9,0.3,9.313225746154785e-10
3,0.1,0.5,0.9,0.5,0.9153939224779606
3,0.1,0.5,1.0,0.01,6.51925802230835e-09
3,0.1,0.5,1.0,0.05,0.7498410120606422
3,0.1,0.5,1.0,0.1,9.313225746154785e-10
3,0.1,0.5,1.0,0.2,1.6965526182776899e-06
3,0.1,0.5,1.0,0.3,9.313225746154785e-10
3,0.1,0.5,1.0,0.5,0.3386261580946771
3,0.3,0.01,0.3,0.05,9.313225746154785e-10
3,0.3,0.01,0.3,0.1,9.313225746154785e-10
3,0.3,0.01,0.3,0.2,9.313225746154785e-10
3,0.3,0.01,0.3,0.3,9.313225746154785e-10
3,0.3,0.01,0.3,0.5,1.862645149230957e-09
3,0.3,0.01,0.5,0.01,0.8007889258613926
3,0.3,0.01,0.5,0.05,1.7333066441991056e-06
3,0.3,0.01,0.5,0.1,9.313225746154785e-10
3,0.3,0.01,0.5,0.2,9.313225746154785e-10
3,0.3,0.01,0.5,0.3,9.313225746154785e-10
3,0.3,0.01,0.5,0.5,1.862645149230957e-09
3,0.3,0.01,0.7,0.01,0.6203880213542354
3,0.3,0.01,0.7,0.05,2.557909636120417e-06
3,0.3,0.01,0.7,0.1,9.313225746154785e-10
3,0.3,0.01,0.7,0.2,9.313225746154785e-10
3,0.3,0.01,0.7,0.3,9.313225746154785e-10
3,0.3,0.01,0.7,0.5,2.7939677238464355e-09
3,0.3,0.01,0.9,0.01,0.5665666098011992
3,0.3,0.01,0.9,0.05,9.313225746154785e-10
3,0.3,0.01,0.9,0.1,9.313225746154785e-10
3,0.3,0.01,0.9,0.2,9.313225746154785e-10
